"Name","Date"
".\Bugs\Open\WhyNorthJump3SpadesWithWeakSuit.brd","2010/09/17 12:19:18"
".\Bugs\Open\WleadsQCtoKJTinNdummy.brd","2009/05/06 14:55:28"
".\Bugs\Open\Wovercall1NT-playsAwhy.brd","2009/05/01 20:16:58"
".\Bugs\Open\WrongDeclarer_EvsS.brd","2009/04/25 20:52:16"
".\Bugs\Open\WrongDeclarer_EvsS.png","2009/04/25 20:56:20"
".\Bugs\Open\2011\CanMake3OvertricksByDeveloping.brd","2011/01/17 12:29:50"
".\Bugs\Open\2011\canmakthis-vsdown3.brd","2011/02/13 14:39:40"
".\Bugs\Open\2011\CausesAssertProblem_NCR-518.brd","2011/04/16 14:59:34"
".\Bugs\Open\2011\ComputerCanMakeAnOvertrickVsGoingDown.brd","2011/01/20 17:47:58"
".\Bugs\Open\2011\ComputerCouldMakeThis.brd","2011/01/25 16:21:32"
".\Bugs\Open\2011\ComputerDoesNotPromoteHearts.brd","2011/12/01 17:55:14"
".\Bugs\Open\2011\ComputerGoesDown2VsMaking2Over.brd","2011/12/28 14:28:22"
".\Bugs\Open\2011\ComputerGoesDown2_CanMake7.brd","2011/08/01 16:42:32"
".\Bugs\Open\2011\ComputerGoesDown4vsMaking6.brd","2011/02/20 11:18:28"
".\Bugs\Open\2011\ComputerGoesDown4WithThis.brd","2011/01/17 18:24:04"
".\Bugs\Open\2011\ComputerGoesDown5.brd","2011/11/10 20:42:06"
".\Bugs\Open\2011\ComputerGoesDown5_0.brd","2011/01/27 10:01:46"
".\Bugs\Open\2011\ComputerGoesDown6.brd","2011/05/10 18:20:58"
".\Bugs\Open\2011\ComputerGoesDown7.brd","2011/06/22 20:02:42"
".\Bugs\Open\2011\ComputerGoesDown7.png","2011/06/22 19:59:46"
".\Bugs\Open\2011\ComputerGoesDownOne.brd","2011/08/15 13:21:54"
".\Bugs\Open\2011\ComputerGoesDownone_1.brd","2011/11/11 16:48:52"
".\Bugs\Open\2011\ComputerGoesDownVsOvertricks.brd","2011/02/20 11:37:12"
".\Bugs\Open\2011\ComputerGoesDownWIthMakeable3NT_1.brd","2011/04/18 10:43:48"
".\Bugs\Open\2011\ComputerGoesDown_CanMake4OT.brd","2011/05/08 12:22:24"
".\Bugs\Open\2011\ComputerLoses4ExtraTricks.brd","2011/07/22 18:04:00"
".\Bugs\Open\2011\ComputerMakes4LessTricks.brd","2011/07/21 13:02:08"
".\Bugs\Open\2011\ComputerSetWithMakeable.brd","2011/06/05 20:14:36"
".\Bugs\Open\2011\ComputerUnstoppedSuitBeforeTakingLoser.brd","2011/07/17 17:31:44"
".\Bugs\Open\2011\ComputerWentDown3_5C.brd","2011/04/19 14:00:40"
".\Bugs\Open\2011\CrossToSouthForClubFinesse.brd","2011/01/08 10:35:40"
".\Bugs\Open\2011\DeclarerCanMakeThis_1_NCR-488.brd","2011/01/03 16:00:34"
".\Bugs\Open\2011\DeclarerCanSometimesMake5D.brd","2011/01/03 14:41:38"
".\Bugs\Open\2011\DeclarerDiscardsHighSpades.brd","2011/01/24 14:30:12"
".\Bugs\Open\2011\DeclarerDoesWrongFinesse.brd","2011/11/21 16:05:24"
".\Bugs\Open\2011\DeclarerLosesTransportationToDummy.brd","2011/01/21 17:07:34"
".\Bugs\Open\2011\DeclarerMessedUpTransportation.brd","2011/01/13 21:12:30"
".\Bugs\Open\2011\DeclarerMisplaysThisHand.brd","2011/12/08 18:38:22"
".\Bugs\Open\2011\DeclarerNeedsToDevelopSuits.brd","2011/01/17 12:57:34"
".\Bugs\Open\2011\DeclarerShouldDrawLastTrumps.brd","2011/11/22 20:58:50"
".\Bugs\Open\2011\DeclarerShouldDrawTrumps_NCR-565.brd","2011/11/14 20:52:08"
".\Bugs\Open\2011\DeclarerShouldMakeOverTricks.brd","2011/04/15 21:49:32"
".\Bugs\Open\2011\DeclarerShouldPromoteClubs.brd","2011/11/26 22:04:18"
".\Bugs\Open\2011\DeclarerShouldPromoteCubsFirst.brd","2011/01/05 13:00:28"
".\Bugs\Open\2011\DeclarerShouldSetupClubs.brd","2011/05/08 17:34:42"
".\Bugs\Open\2011\DidWestDiscardSK.brd","2011/06/23 12:03:38"
".\Bugs\Open\2011\DiscardingDT_BlocksDiamonds.brd","2011/11/27 17:00:52"
".\Bugs\Open\2011\DrawTrumpsAndRunClubsbrd.brd","2011/01/04 21:39:30"
".\Bugs\Open\2011\DrawTrumpsAndRunDiamonds.brd","2011/01/04 21:43:22"
".\Bugs\Open\2011\DummyLeadsAceWithSingletonKingInHand.brd","2011/01/25 17:08:42"
".\Bugs\Open\2011\DummyShouldDiscardD6brd.brd","2011/09/12 16:57:44"
".\Bugs\Open\2011\DummyShouldLeadDiamond.brd","2011/12/26 16:25:12"
".\Bugs\Open\2011\DummyShouldNotDiscardHeart.brd","2011/09/03 14:14:14"
".\Bugs\Open\2011\DummyShouldNotDiscardWinningSpade.brd","2011/01/04 14:45:14"
".\Bugs\Open\2011\DummyShouldPlayClubs.brd","2011/11/26 21:41:12"
".\Bugs\Open\2011\DummyShouldPlayHigh_NCR-531.brd","2011/05/19 16:27:06"
".\Bugs\Open\2011\DummyShouldPlayLow.brd","2011/05/10 17:06:02"
".\Bugs\Open\2011\DummyShouldRuffHigh.brd","2011/07/09 16:57:26"
".\Bugs\Open\2011\DummysLeadBlocksSpades_NCR-569.brd","2011/11/22 17:02:52"
".\Bugs\Open\2011\DummyUnguardsDK.brd","2011/10/16 20:51:20"
".\Bugs\Open\2011\E-W_ShouldSaveSpades.brd","2011/10/31 16:06:14"
".\Bugs\Open\2011\EastDoesNotForceProperly.brd","2011/12/29 10:28:28"
".\Bugs\Open\2011\EastGivesNorthFreeTrick.brd","2011/05/21 08:56:30"
".\Bugs\Open\2011\EastGivesSouthCheapTrick1.brd","2011/04/23 21:39:48"
".\Bugs\Open\2011\EastGivesSouthCheapTrickHopesWestCanTrump.brd","2011/12/13 15:36:14"
".\Bugs\Open\2011\EastLeadsToSouthsVoid.brd","2011/04/26 10:39:10"
".\Bugs\Open\2011\EastLedSuitDummyVoidIn.brd","2011/05/24 19:03:44"
".\Bugs\Open\2011\EastShouldNotFinesseSpades.brd","2011/07/19 16:54:32"
".\Bugs\Open\2011\EastShouldNotLeadDiamonds.brd","2011/02/16 09:08:26"
".\Bugs\Open\2011\EastShouldNotLeadDiamondToDummy.brd","2011/12/21 18:10:42"
".\Bugs\Open\2011\EastShouldPlayHigherThanDmy_NCR-562.brd","2011/11/06 20:59:08"
".\Bugs\Open\2011\EastShouldPlayHigher_1.brd","2011/11/25 21:16:40"
".\Bugs\Open\2011\EastShouldPlayLOWESTtoWinTrick_NCR-535.brd","2011/06/10 21:55:04"
".\Bugs\Open\2011\EastShouldTakeHisWinningClubs_NCR-508.brd","2011/01/26 15:40:22"
".\Bugs\Open\2011\EastShouldTryDrop.brd","2011/02/26 15:41:18"
".\Bugs\Open\2011\EastUnderLeadAK.brd","2011/07/24 17:25:02"
".\Bugs\Open\2011\MakesThreeOvertricks.brd","2011/02/12 10:43:40"
".\Bugs\Open\2011\N-S_CanMakeAllTricks.brd","2011/04/17 18:29:10"
".\Bugs\Open\2011\N-S_CanMakeThis1.brd","2011/01/24 21:03:20"
".\Bugs\Open\2011\N-S_Misplay4NTbrd.brd","2011/05/31 13:08:42"
".\Bugs\Open\2011\N-S_ShouldBidSlam.brd","2011/11/09 12:52:04"
".\Bugs\Open\2011\N-S_ShouldCrossRuff.brd","2011/12/17 13:07:32"
".\Bugs\Open\2011\N-S_ShouldMakeOT_NotGoDown.brd","2011/06/11 18:01:34"
".\Bugs\Open\2011\N-S_ShouldMakeThis1.brd","2011/01/13 12:28:30"
".\Bugs\Open\2011\NorthBlocksSouthsSpades.brd","2011/09/13 19:41:48"
".\Bugs\Open\2011\NorthLeadsSK.brd","2011/01/18 21:22:44"
".\Bugs\Open\2011\NorthMustTakeTricksNow_NCR-587.brd","2011/12/21 12:32:42"
".\Bugs\Open\2011\NorthShouldCoverH8.brd","2011/10/23 20:07:28"
".\Bugs\Open\2011\NorthShouldDevelopClubs_1_NCR-498.brd","2011/01/20 12:14:10"
".\Bugs\Open\2011\NorthShouldDevelopClubs_NCR-498.brd","2011/01/14 16:57:34"
".\Bugs\Open\2011\NorthShouldDiscardSpade2.brd","2011/01/13 21:07:28"
".\Bugs\Open\2011\NorthShouldFinesseHeart.brd","2011/12/10 14:19:40"
".\Bugs\Open\2011\NorthShouldLeadDiamonds.brd","2011/01/06 16:26:18"
".\Bugs\Open\2011\NorthShouldNotDiscardHJ.brd","2011/01/17 12:22:14"
".\Bugs\Open\2011\NorthShouldPlayHigh.brd","2011/06/25 15:54:42"
".\Bugs\Open\2011\NorthShouldTakeClubWinnersFirst.brd","2011/01/25 20:42:22"
".\Bugs\Open\2011\NorthShouldTakeLongClubsFirst.brd","2011/07/24 15:48:28"
".\Bugs\Open\2011\NorthShouldTakeWinningD8.brd","2011/07/11 22:12:00"
".\Bugs\Open\2011\NorthShouldTrumpHigh.brd","2011/02/25 09:21:50"
".\Bugs\Open\2011\NorthShouldUnblockSpades.brd","2011/04/19 11:10:08"
".\Bugs\Open\2011\NorthTrumpsSouthsKing.brd","2011/06/19 16:06:04"
".\Bugs\Open\2011\NPasses1NTDoubled_Mine_NCR-523.brd","2011/04/18 13:02:38"
".\Bugs\Open\2011\ShouldEastLeadClub.brd","2011/12/08 12:41:54"
".\Bugs\Open\2011\ShouldEastPlaySecondHandLow.brd","2011/10/16 11:29:08"
".\Bugs\Open\2011\ShouldNorthFinesse.brd","2011/12/28 17:05:46"
".\Bugs\Open\2011\ShouldShouldDiscardSpade.brd","2011/01/13 21:05:32"
".\Bugs\Open\2011\ShouldSouthFinesseForCQ_NCR-566.brd","2011/11/16 12:53:40"
".\Bugs\Open\2011\ShouldWestLeadHisWinners0.brd","2011/04/28 15:17:42"
".\Bugs\Open\2011\ShouldWestLeadSpade.brd","2011/11/14 11:33:26"
".\Bugs\Open\2011\ShouldWestPlay2ndHandLow.brd","2011/11/20 15:01:58"
".\Bugs\Open\2011\ShouldWestPlayCK.brd","2011/12/22 17:22:22"
".\Bugs\Open\2011\SouthBlocksWinningHearts.brd","2011/12/29 20:46:38"
".\Bugs\Open\2011\SouthMustRuffClubs.brd","2011/12/03 12:42:18"
".\Bugs\Open\2011\SouthPlaysCJwithSIngletonCQinNorth.brd","2011/01/04 21:36:52"
".\Bugs\Open\2011\SouthShouldFinesseHearts.brd","2011/04/27 17:38:08"
".\Bugs\Open\2011\SouthShouldNotDiscardHeart.brd","2011/12/10 14:18:20"
".\Bugs\Open\2011\SouthShouldNotDiscardLowSpade.brd","2011/10/23 20:08:52"
".\Bugs\Open\2011\SouthShouldNotLeadHA.brd","2011/11/26 21:44:10"
".\Bugs\Open\2011\SouthShouldPlaySJ.brd","2011/11/25 21:13:12"
".\Bugs\Open\2011\SouthShouldPromoteClubs.brd","2011/11/19 21:36:54"
".\Bugs\Open\2011\SouthShouldTakeHeartWinnersAndRuff.brd","2011/08/01 18:34:40"
".\Bugs\Open\2011\SouthUnstopsSpades.brd","2011/11/27 16:09:26"
".\Bugs\Open\2011\TestBoard2.brd","2011/04/28 15:23:54"
".\Bugs\Open\2011\TestSave1.brd","2011/04/28 15:22:52"
".\Bugs\Open\2011\ThirdHandShouldPlayDT.brd","2011/12/12 11:09:44"
".\Bugs\Open\2011\WestGiveN-S_Ruff-Sluff.brd","2011/10/15 19:00:56"
".\Bugs\Open\2011\WestGivesSouthSpadeTrick.brd","2011/01/30 20:26:34"
".\Bugs\Open\2011\WestLeadsAce.brd","2011/12/25 18:32:20"
".\Bugs\Open\2011\WestLeadSKwithDummyVoid.brd","2011/05/24 16:11:02"
".\Bugs\Open\2011\WestLedSpadeWhenDummyVoid.brd","2011/08/03 17:08:56"
".\Bugs\Open\2011\WestNeedsToForceSpadeAce.brd","2011/09/12 16:13:48"
".\Bugs\Open\2011\WestShouldLeadClubs.brd","2011/04/25 21:25:42"
".\Bugs\Open\2011\WestShouldLeadHearts.brd","2011/11/07 20:58:48"
".\Bugs\Open\2011\WestShouldLeadLowToDK.brd","2011/12/18 21:15:08"
".\Bugs\Open\2011\WestShouldNotGiveNorthCheapTrick.brd","2011/01/15 20:50:38"
".\Bugs\Open\2011\WestShouldNotLeadDK.brd","2011/06/11 22:03:08"
".\Bugs\Open\2011\WestShouldTakeClubAce.brd","2011/01/11 21:30:56"
".\Bugs\Open\2011\WestShouldTakeSA.brd","2011/12/03 12:45:00"
".\Bugs\Open\2014\Assert_ProblemAfterDouble.brd","2015/01/01 16:48:22"
".\Bugs\Open\2014\Assert_ProblemAfterDouble_callstack.txt","2015/01/01 16:52:24"
".\Bugs\Open\2014\AutoplayMisplays-RuffsWinningClub.pbn","2014/02/06 06:39:36"
".\Bugs\Open\2014\B2H1 1NT opening hands.lin","2014/01/25 11:22:16"
".\Bugs\Open\2014\B2H1 1NT opening hands.pbn","2014/01/25 11:21:54"
".\Bugs\Open\2014\CanMake3OverWithCorrectPlay.brd","2014/06/30 12:59:28"
".\Bugs\Open\2014\CanNorthMakeFreeBid.brd","2014/05/30 21:57:24"
".\Bugs\Open\2014\ComputerGoesDown1.brd","2014/10/29 09:47:16"
".\Bugs\Open\2014\ComputerGoesDown2VsSlam.brd","2014/08/03 17:26:20"
".\Bugs\Open\2014\ComputerGoesDownHere_GOOD-ONE.brd","2014/11/18 13:17:50"
".\Bugs\Open\2014\ComputerReplayMakesAllTricks.brd","2014/11/11 14:29:48"
".\Bugs\Open\2014\CrossToNorthAndFinesseDiamonds.brd","2014/06/20 12:09:10"
".\Bugs\Open\2014\CrossToNorthAndFinesseHearts.brd","2014/11/23 18:28:08"
".\Bugs\Open\2014\CrossToSouthAndFinesseSpades.brd","2015/03/02 15:52:12"
".\Bugs\Open\2014\CrossToSouthAndLeadToDKJ.brd","2014/10/19 17:54:20"
".\Bugs\Open\2014\DeclarerBlockedClubs.brd","2014/04/24 20:23:42"
".\Bugs\Open\2014\DeclarerMessedUpTransportation.brd","2014/11/28 21:24:22"
".\Bugs\Open\2014\DeclarerMessesUpTransportation.brd","2014/02/16 19:04:26"
".\Bugs\Open\2014\DeclarerMessesUpTransportation2.brd","2014/03/01 16:45:38"
".\Bugs\Open\2014\DeclarerMessesUpTransportation3.brd","2014/05/09 15:22:46"
".\Bugs\Open\2014\DeclarerMessesUpTransportation4.brd","2014/12/05 18:46:32"
".\Bugs\Open\2014\DeclarerNeedsToDrawTrumps.brd","2014/04/13 19:54:08"
".\Bugs\Open\2014\DeclarerNeedsToForceDA.brd","2014/12/10 07:19:54"
".\Bugs\Open\2014\DeclarerNeedsToKeepControlOfTrumps.brd","2014/10/19 17:58:18"
".\Bugs\Open\2014\DeclarerPlayProblem.brd","2014/07/12 12:53:52"
".\Bugs\Open\2014\DeclarerShouldCrossToNorth.brd","2014/12/14 07:51:16"
".\Bugs\Open\2014\DeclarerShouldCrossToNorthAndFinesse.brd","2015/01/27 16:28:26"
".\Bugs\Open\2014\DeclarerShouldCrossToSouth.brd","2014/07/14 07:50:12"
".\Bugs\Open\2014\DeclarerShouldCrossToSouthAndFinesseSpades.brd","2015/02/24 16:10:20"
".\Bugs\Open\2014\DeclarerShouldCrossToSouthToFinesseDiamonds.brd","2014/08/11 16:37:26"
".\Bugs\Open\2014\DeclarerShouldDevelopDiamonds.brd","2014/12/14 07:45:58"
".\Bugs\Open\2014\DeclarerShouldDevelopSpades.brd","2014/05/10 11:29:52"
".\Bugs\Open\2014\DeclarerShouldDiscardDiamondOnHeart.brd","2014/08/22 15:59:46"
".\Bugs\Open\2014\DeclarerShouldFinesseClubsFromNorth.brd","2015/02/13 21:04:58"
".\Bugs\Open\2014\DeclarerShouldFinesseDiamonds.brd","2014/10/02 21:48:40"
".\Bugs\Open\2014\DeclarerShouldFinesseFor SK.brd","2014/08/13 00:16:04"
".\Bugs\Open\2014\DeclarerShouldForceCA.brd","2014/11/24 13:30:36"
".\Bugs\Open\2014\DeclarerShouldForceCK.brd","2014/11/26 09:08:10"
".\Bugs\Open\2014\DeclarerShouldForceDA.brd","2014/09/22 13:12:20"
".\Bugs\Open\2014\DeclarerShouldHaveDrawnTrumps.brd","2015/01/27 12:49:04"
".\Bugs\Open\2014\DeclarerShouldNotPlayDA.brd","2014/06/13 20:43:38"
".\Bugs\Open\2014\DeclarerShouldPromoteClubs1.brd","2014/03/23 10:33:08"
".\Bugs\Open\2014\DeclarerShouldPromoteClubs2.brd","2014/12/25 19:48:10"
".\Bugs\Open\2014\DeclarerShouldPromoteClubs2a.brd","2015/02/10 07:47:02"
".\Bugs\Open\2014\DeclarerShouldPromoteDiamonds3.brd","2015/02/25 15:30:38"
".\Bugs\Open\2014\DeclarerShouldPromoteHearts.brd","2014/12/17 13:44:26"
".\Bugs\Open\2014\DeclarerShouldPromoteSpadesFirst1.brd","2015/02/01 17:23:20"
".\Bugs\Open\2014\DeclarerShouldSaveHKForEntry.brd","2014/11/24 19:33:32"
".\Bugs\Open\2014\DeclarerShouldSetupDummysHearts.brd","2014/02/17 13:27:06"
".\Bugs\Open\2014\DeclarerShouldTakeAllDiamonds.brd","2015/02/18 12:40:26"
".\Bugs\Open\2014\DeclarerShouldTakeClubLoser.brd","2014/06/19 17:53:12"
".\Bugs\Open\2014\DeclarerShouldTakeWinners.brd","2014/03/07 11:27:32"
".\Bugs\Open\2014\DeclarerShouldWinInSouth.brd","2014/11/14 21:37:18"
".\Bugs\Open\2014\DiamondPlayBlocksDummy.brd","2014/10/21 09:52:38"
".\Bugs\Open\2014\DontDiscardFromLongSuit.brd","2014/03/13 12:53:50"
".\Bugs\Open\2014\DontFinesseIfPossibleSingleton.brd","2014/03/04 19:40:58"
".\Bugs\Open\2014\Don_defensive-boo-boo_ED.brd","2014/05/30 17:57:02"
".\Bugs\Open\2014\DummyShouldSaveLongSuit.brd","2014/03/07 11:25:38"
".\Bugs\Open\2014\EastBlocksClubs.brd","2014/06/27 15:33:06"
".\Bugs\Open\2014\EastCouldSaveDK.brd","2014/12/30 14:20:32"
".\Bugs\Open\2014\EastDiscardsDQinAutoreplay.brd","2014/10/17 19:44:10"
".\Bugs\Open\2014\EastGivesDummySpadeTricks.brd","2015/03/03 07:53:00"
".\Bugs\Open\2014\EastGivesNorthHeartTrick.brd","2014/11/01 20:40:38"
".\Bugs\Open\2014\EastLeadAce.brd","2014/05/31 13:02:32"
".\Bugs\Open\2014\EastShouldDevelopHearts.brd","2014/02/17 14:42:56"
".\Bugs\Open\2014\EastShouldDiscardHeartVsCK_2.brd","2015/02/24 10:54:56"
".\Bugs\Open\2014\EastShouldGuardHQ.brd","2014/05/06 21:33:52"
".\Bugs\Open\2014\EastShouldLeadCQ.brd","2014/09/08 18:53:26"
".\Bugs\Open\2014\EastShouldLeadDiamond.brd","2014/10/04 12:31:32"
".\Bugs\Open\2014\EastShouldLeadDiamond1.brd","2014/11/29 20:17:42"
".\Bugs\Open\2014\EastShouldLeadHA.brd","2014/10/13 12:39:12"
".\Bugs\Open\2014\EastShouldLeadTopClub.brd","2015/01/18 10:29:50"
".\Bugs\Open\2014\EastShouldNotLeadCA.brd","2014/10/18 14:40:04"
".\Bugs\Open\2014\EastShouldNotLeadHeart.brd","2014/11/06 21:36:46"
".\Bugs\Open\2014\EastSHouldOvertakeC4.brd","2014/11/14 10:53:10"
".\Bugs\Open\2014\EastShouldOvertakeDT.brd","2014/10/16 15:04:12"
".\Bugs\Open\2014\EastShouldPlayCQ.brd","2014/04/24 11:42:24"
".\Bugs\Open\2014\EastShouldPlayHigh.brd","2014/10/04 15:33:36"
".\Bugs\Open\2014\EastShouldPlayHighSpade.brd","2014/10/23 19:01:24"
".\Bugs\Open\2014\EastShouldPlaySpades.brd","2015/01/04 19:55:30"
".\Bugs\Open\2014\EastShouldProtectSK.brd","2014/06/11 19:19:58"
".\Bugs\Open\2014\EastShouldSaveCK.brd","2014/06/01 12:33:34"
".\Bugs\Open\2014\EastShouldSaveSA.brd","2014/05/27 16:56:40"
".\Bugs\Open\2014\EastShouldTakeH2.brd","2014/07/03 10:10:42"
".\Bugs\Open\2014\EastShouldTakeHisDiamonds.brd","2014/01/27 17:08:54"
".\Bugs\Open\2014\EastShouldTakeSK.brd","2014/09/27 09:55:38"
".\Bugs\Open\2014\EastsPlayQues.brd","2014/05/06 20:06:54"
".\Bugs\Open\2014\GoesdownAutoSave.brd","2014/06/26 17:17:04"
".\Bugs\Open\2014\HeartLeadSetsupDummysHearts.brd","2014/08/16 22:59:44"
".\Bugs\Open\2014\HoldUpUntilWestOut.brd","2014/04/23 13:55:10"
".\Bugs\Open\2014\HowDoesComputerMakeThis.brd","2014/06/29 17:40:56"
".\Bugs\Open\2014\HowToMake6H.brd","2014/11/25 11:53:08"
".\Bugs\Open\2014\HowToMakeSlam.brd","2014/06/20 21:35:24"
".\Bugs\Open\2014\HowToPlayBetter.brd","2014/06/25 09:02:08"
".\Bugs\Open\2014\IMake7AutoPlayGoesDown.brd","2014/10/26 16:24:40"
".\Bugs\Open\2014\LeadingSQ-SureLooser.brd","2014/03/30 18:56:22"
".\Bugs\Open\2014\MakesWithBetterPlay.brd","2014/09/06 11:11:48"
".\Bugs\Open\2014\MostFinessesMake.brd","2014/04/06 18:46:12"
".\Bugs\Open\2014\NorthBlockedSouthsDiamonds.brd","2014/11/21 12:42:16"
".\Bugs\Open\2014\NorthBlocksHisHearts.brd","2014/05/01 19:34:00"
".\Bugs\Open\2014\NorthCouldLeadClubs.brd","2014/09/11 09:47:12"
".\Bugs\Open\2014\NorthDiscardedSK.brd","2014/03/01 14:41:08"
".\Bugs\Open\2014\NorthNeedsToUnblockDiamonds.brd","2014/04/27 20:52:16"
".\Bugs\Open\2014\NorthShouldBidGame7.brd","2014/11/27 12:04:20"
".\Bugs\Open\2014\NorthShouldCashHAK.brd","2015/02/08 20:20:02"
".\Bugs\Open\2014\NorthShouldContinueDiamonds.brd","2015/02/22 13:26:24"
".\Bugs\Open\2014\NorthShouldCoverH4SaveHK.brd","2015/03/06 19:41:30"
".\Bugs\Open\2014\NorthShouldCoverWithD8.brd","2014/05/02 22:06:20"
".\Bugs\Open\2014\NorthShouldDevelopClubs.brd","2014/05/07 10:01:30"
".\Bugs\Open\2014\NorthShouldDiscardDiamond2.brd","2014/12/25 12:05:46"
".\Bugs\Open\2014\NorthShouldDiscardDiamond3.brd","2015/03/03 21:36:18"
".\Bugs\Open\2014\NorthShouldDiscardSpade1.brd","2014/09/30 18:19:46"
".\Bugs\Open\2014\NorthShouldDiscardSpadeTen.brd","2014/09/27 16:38:26"
".\Bugs\Open\2014\NorthShouldDrawTrumps3.brd","2014/11/22 18:22:04"
".\Bugs\Open\2014\NorthShouldFInesseSpades.brd","2014/11/09 15:33:18"
".\Bugs\Open\2014\NorthShouldHaveLedHK.brd","2015/02/18 14:23:24"
".\Bugs\Open\2014\NorthShouldKeepDiamonds.brd","2014/10/12 17:04:50"
".\Bugs\Open\2014\NorthShouldKeepStoppers.brd","2014/10/22 07:10:44"
".\Bugs\Open\2014\NorthShouldLeadDiamond2.brd","2014/05/01 16:41:42"
".\Bugs\Open\2014\NorthShouldLeadDiamonds.brd","2014/11/08 12:02:16"
".\Bugs\Open\2014\NorthSHouldLeadHearts.brd","2014/10/27 21:08:38"
".\Bugs\Open\2014\NorthShouldLeadHighDiamond.brd","2014/02/27 18:49:40"
".\Bugs\Open\2014\NorthShouldLeadHigherSpadeToKeepLead.brd","2015/02/16 10:53:34"
".\Bugs\Open\2014\NorthShouldLeadLowSpade.brd","2015/02/10 15:54:14"
".\Bugs\Open\2014\NorthShouldLeadLowToHQ.brd","2014/05/25 19:41:12"
".\Bugs\Open\2014\NorthShouldLeadSJToFinesse.brd","2014/04/11 21:12:08"
".\Bugs\Open\2014\NorthShouldLeadToHAK.brd","2015/01/20 20:40:26"
".\Bugs\Open\2014\NorthShouldNotLeadSJ.brd","2014/11/02 10:29:52"
".\Bugs\Open\2014\NorthShouldNotPlayEntryCards.brd","2014/10/11 21:31:50"
".\Bugs\Open\2014\NorthShouldNotPlayTrump.brd","2015/01/27 11:26:30"
".\Bugs\Open\2014\NorthShouldOvertakeDK.brd","2014/05/21 21:58:00"
".\Bugs\Open\2014\NorthShouldPlayDA.brd","2014/07/12 12:57:44"
".\Bugs\Open\2014\NorthShouldPlayDJ.brd","2015/02/09 16:19:32"
".\Bugs\Open\2014\NorthShouldPlayH9.brd","2014/06/26 12:35:28"
".\Bugs\Open\2014\NorthShouldPlayHigh1.brd","2014/12/08 21:46:00"
".\Bugs\Open\2014\NorthShouldPlayHighDiamond.brd","2015/01/27 12:47:22"
".\Bugs\Open\2014\NorthShouldPlayLow1.brd","2015/01/06 14:39:24"
".\Bugs\Open\2014\NorthShouldPlayLow2.brd","2015/01/20 16:19:36"
".\Bugs\Open\2014\NorthShouldPlayLow3.brd","2015/03/04 14:19:00"
".\Bugs\Open\2014\NorthShouldPlayLowClub.brd","2014/10/01 17:18:30"
".\Bugs\Open\2014\NorthShouldPlaySpades.brd","2015/02/25 21:28:36"
".\Bugs\Open\2014\NorthShouldSaveClub.brd","2014/06/19 16:18:04"
".\Bugs\Open\2014\NorthShouldSaveClubs.brd","2014/03/22 10:54:18"
".\Bugs\Open\2014\NorthShouldSaveCQAsEntryToSouth.brd","2014/11/14 12:20:22"
".\Bugs\Open\2014\NorthShouldSaveDiamond.brd","2015/01/11 10:33:46"
".\Bugs\Open\2014\NorthShouldSaveDiamondForUnderQueen.brd","2015/02/13 17:20:16"
".\Bugs\Open\2014\NorthShouldSaveHeart1.brd","2015/01/11 12:38:14"
".\Bugs\Open\2014\NorthSHouldSaveHearts.brd","2014/05/25 18:28:04"
".\Bugs\Open\2014\NorthShouldSavePotentialWinner.brd","2014/09/20 12:05:04"
".\Bugs\Open\2014\NorthShouldSaveSKforEntry.brd","2014/11/14 21:39:06"
".\Bugs\Open\2014\NorthShouldSaveSpades.brd","2015/03/02 21:25:46"
".\Bugs\Open\2014\NorthShouldTakeClub.brd","2014/12/25 11:57:02"
".\Bugs\Open\2014\NorthShouldTakeCQ.brd","2014/06/25 09:43:04"
".\Bugs\Open\2014\NorthShouldTakeDiamondsBeforeCrossing.brd","2014/06/01 15:29:32"
".\Bugs\Open\2014\NorthShouldTakeHK.brd","2014/03/01 14:39:24"
".\Bugs\Open\2014\NorthShouldTakeSK.brd","2014/06/01 18:30:42"
".\Bugs\Open\2014\NorthShouldUnblockDiamonds.brd","2014/02/01 10:14:40"
".\Bugs\Open\2014\PoorComputerPlay.brd","2014/04/16 13:00:28"
".\Bugs\Open\2014\PoorComputerPlay2.brd","2014/04/17 13:30:48"
".\Bugs\Open\2014\PromoteHeartsFirst.brd","2014/10/24 12:04:20"
".\Bugs\Open\2014\SamplePBN.pbn","2014/02/06 10:34:34"
".\Bugs\Open\2014\SearchFilesResults.html","2014/03/13 12:59:30"
".\Bugs\Open\2014\ShouldDummyDuck.brd","2015/01/03 18:21:40"
".\Bugs\Open\2014\ShouldEastPlaySK.brd","2014/05/07 07:50:32"
".\Bugs\Open\2014\ShouldEastTakeSK.brd","2014/06/18 12:30:46"
".\Bugs\Open\2014\ShouldFinesseCQ.brd","2014/10/29 11:38:30"
".\Bugs\Open\2014\ShouldMake6ByPromotingLongSuits.brd","2014/09/07 12:26:58"
".\Bugs\Open\2014\ShouldNorthBidSpadesVsNT.brd","2014/11/25 09:55:16"
".\Bugs\Open\2014\ShouldNorthPlay2ndHandLow.brd","2014/05/30 22:04:44"
".\Bugs\Open\2014\ShouldWestLeadHighestDiamond.brd","2014/07/12 08:25:24"
".\Bugs\Open\2014\SouthsHABlocksHearts.brd","2014/02/22 14:43:36"
